Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 02/07/2022 a 31/12/2022,,,,,,
Atualizado em 27/06/2023,,,,,,
Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Nº Foco
Joinville,ARAQUARI,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,28/07/2022,PVE 275527/22
Joinville,JOINVILLE,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,22/07/2022,ID 275523/22
Joinville,JOINVILLE,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,22/07/2022,DF 275522/22
Joinville,JOINVILLE,Comércio,B - Pequenos depósitos móveis,Investigação de Denúncia,22/07/2022,ID 275521/22
Joinville,JOINVILLE,Residência,C - Depósitos Fixos,Investigação de Denúncia,22/07/2022,ID 275520/22
Joinville,JOINVILLE,Outros,C - Depósitos Fixos,Investigação de Denúncia,26/07/2022,ID 275519/22
Joinville,JOINVILLE,Outros,B - Pequenos depósitos móveis,Investigação de Denúncia,26/07/2022,ID 275518/22
Joinville,JOINVILLE,Terreno baldio,B - Pequenos depósitos móveis,Investigação de Denúncia,19/07/2022,ID 275517/22
Joinville,JOINVILLE,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,11/07/2022,ID 275516/22
Joinville,JOINVILLE,Residência,C - Depósitos Fixos,Investigação de Denúncia,25/07/2022,ID 275515/22
São José,TIJUCAS,Comércio,C - Depósitos Fixos,Levantamento de Indice + Tratamento,29/07/2022,LI+T 275514/22
São José,TIJUCAS,Residência,D1 - Pneus e outros materiais rodantes,Levantamento de Indice + Tratamento,29/07/2022,LI+T 275512/22
Blumenau,RODEIO,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275511/22
São José,GOVERNADOR CELSO RAMOS,Residência,ARM - Armadilha,Armadilha,01/08/2022,ARM 275510/22
São José,GOVERNADOR CELSO RAMOS,Residência,ARM - Armadilha,Armadilha,01/08/2022,ARM 275509/22
Joinville,JOINVILLE,Comércio,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,22/07/2022,PE 275508/22
Joinville,JOINVILLE,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,22/07/2022,ID 275506/22
Joinville,JOINVILLE,Outros,E - Depósitos naturais,Investigação de Denúncia,21/07/2022,ID 275505/22
Joinville,JOINVILLE,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,21/07/2022,DF 275502/22
Joinville,JOINVILLE,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,25/07/2022,DF 275499/22
Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,22/07/2022,PE 275497/22
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Comércio,ARM - Armadilha,Armadilha,01/08/2022,ARM 275496/22
Joinville,JOINVILLE,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,26/07/2022,DF 275495/22
Joinville,JOINVILLE,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,26/07/2022,DF 275491/22
São José,SÃO JOSÉ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,29/07/2022,PE 275490/22
Joinville,JOINVILLE,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,26/07/2022,DF 275489/22
Joinville,JOINVILLE,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,26/07/2022,DF 275488/22
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275486/22
Joinville,JOINVILLE,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,19/07/2022,DF 275482/22
Joinville,JOINVILLE,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,19/07/2022,DF 275481/22
Joinville,JOINVILLE,Terreno baldio,C - Depósitos Fixos,Delimitação de Foco,21/07/2022,DF 275480/22
Joinville,JOINVILLE,Residência,C - Depósitos Fixos,Delimitação de Foco,20/07/2022,DF 275479/22
Joinville,JOINVILLE,Terreno baldio,B - Pequenos depósitos móveis,Investigação de Denúncia,18/07/2022,ID 275478/22
Joinville,JOINVILLE,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,18/07/2022,DF 275477/22
Joinville,JOINVILLE,Outros,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,22/07/2022,PE 275470/22
Tubarão,IMBITUBA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275467/22
Itajaí,PORTO BELO,Comércio,ARM - Armadilha,Armadilha,01/08/2022,ARM 275466/22
São Miguel do Oeste,SÃO JOÃO DO OESTE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/07/2022,PE 275465/22
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,29/07/2022,ARM 275464/22
São José,FLORIANÓPOLIS,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/08/2022,PE 275463/22
São José,PALHOÇA,Outros,C - Depósitos Fixos,Revisão da Área,29/07/2022,RA 275462/22
São José,FLORIANÓPOLIS,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,29/08/2022,PE 275461/22
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,29/08/2022,ARM 275460/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275459/22
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,29/08/2022,ARM 275458/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275457/22
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,28/08/2022,ARM 275456/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275455/22
São José,FLORIANÓPOLIS,Residência,ARM - Armadilha,Armadilha,28/08/2022,ARM 275454/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275453/22
São José,FLORIANÓPOLIS,Residência,ARM - Armadilha,Armadilha,28/08/2022,ARM 275452/22
São José,FLORIANÓPOLIS,Residência,ARM - Armadilha,Armadilha,28/08/2022,ARM 275451/22
São José,FLORIANÓPOLIS,Residência,ARM - Armadilha,Armadilha,28/08/2022,ARM 275450/22
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,28/08/2022,ARM 275449/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275448/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275447/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275446/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275445/22
Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275444/22
São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275443/22
Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,26/07/2022,ARM 275442/22
Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,26/07/2022,ARM 275441/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275440/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,26/07/2022,ARM 275439/22
Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,27/07/2022,ARM 275438/22
Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,26/07/2022,ARM 275437/22
Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275436/22
Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275435/22
Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275434/22
Joinville,SÃO FRANCISCO DO SUL,Outros,ARM - Armadilha,Armadilha,25/07/2022,ARM 275433/22
Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275432/22
Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275431/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275430/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275429/22
Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275428/22
Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,28/07/2022,ARM 275427/22
Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,27/07/2022,ARM 275426/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,29/07/2022,ARM 275425/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,29/07/2022,ARM 275424/22
Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275423/22
Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275422/22
Itajaí,PENHA,Comércio,ARM - Armadilha,Armadilha,26/07/2022,ARM 275421/22
Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275420/22
Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,26/07/2022,ARM 275419/22
Joinville,JOINVILLE,Residência,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,08/07/2022,ID 275418/22
Joinville,JOINVILLE,Residência,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,08/07/2022,ID 275417/22
Joinville,JOINVILLE,Terreno baldio,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,04/07/2022,ID 275416/22
Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Investigação de Denúncia,05/07/2022,ID 275415/22
Joinville,JOINVILLE,Residência,E - Depósitos naturais,Delimitação de Foco,20/07/2022,DF 275414/22
Joinville,JOINVILLE,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,20/07/2022,DF 275413/22
Xanxerê,FAXINAL DOS GUEDES,Residência,ARM - Armadilha,Armadilha,22/07/2022,ARM 275412/22
Xanxerê,FAXINAL DOS GUEDES,Residência,ARM - Armadilha,Armadilha,15/07/2022,ARM 275411/22
Xanxerê,OURO VERDE,Outros,ARM - Armadilha,Armadilha,26/07/2022,ARM 275410/22
Xanxerê,OURO VERDE,Residência,ARM - Armadilha,Armadilha,19/07/2022,ARM 275409/22
Xanxerê,IPUAÇU,Residência,ARM - Armadilha,Armadilha,20/07/2022,ARM 275408/22
Xanxerê,ABELARDO LUZ,Residência,ARM - Armadilha,Armadilha,25/07/2022,ARM 275407/22
Xanxerê,ABELARDO LUZ,Residência,ARM - Armadilha,Armadilha,25/07/2022,ARM 275406/22
Xanxerê,ABELARDO LUZ,Outros,ARM - Armadilha,Armadilha,25/07/2022,ARM 275405/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275404/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275403/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275402/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275401/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275400/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,28/07/2022,ARM 275399/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275398/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275397/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275396/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275395/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275394/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275393/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,29/07/2022,ARM 275392/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,29/07/2022,ARM 275391/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,29/07/2022,ARM 275390/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275389/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275388/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275387/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275386/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,29/07/2022,ARM 275385/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275384/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,29/07/2022,ARM 275383/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275382/22
Xanxerê,SÃO LOURENÇO DO OESTE,Outros,ARM - Armadilha,Armadilha,27/07/2022,ARM 275381/22
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275380/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,29/07/2022,ARM 275379/22
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275378/22
Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275377/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275376/22
Chapecó,CUNHATAÍ,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275375/22
Chapecó,ARVOREDO,Outros,ARM - Armadilha,Armadilha,26/07/2022,ARM 275374/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,29/07/2022,ARM 275373/22
Chapecó,FORMOSA DO SUL,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275372/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,29/07/2022,ARM 275371/22
Chapecó,FORMOSA DO SUL,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275370/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,29/07/2022,ARM 275369/22
Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/07/2022,PE 275368/22
Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/07/2022,PE 275367/22
São José,SANTO AMARO DA IMPERATRIZ,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275364/22
Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,25/07/2022,ARM 275363/22
São José,TIJUCAS,Terreno baldio,C - Depósitos Fixos,Investigação de Denúncia,28/07/2022,ID 275362/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275361/22
São José,TIJUCAS,Residência,D1 - Pneus e outros materiais rodantes,Levantamento de Indice + Tratamento,28/07/2022,LI+T 275360/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275359/22
Mafra,IRINEÓPOLIS,Residência,D1 - Pneus e outros materiais rodantes,Armadilha,28/07/2022,ARM 275358/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275357/22
São José,TIJUCAS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Levantamento de Indice + Tratamento,28/07/2022,LI+T 275356/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275355/22
Blumenau,BRUSQUE,Outros,ARM - Armadilha,Armadilha,22/07/2022,ARM 275354/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,21/07/2022,ARM 275353/22
Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,20/07/2022,ARM 275352/22
Jaraguá do Sul,GUARAMIRIM,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,19/07/2022,DF 275351/22
Joaçaba,VARGEM BONITA,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,28/07/2022,LI+T 275350/22
Xanxerê,PASSOS MAIA,Residência,ARM - Armadilha,Armadilha,22/07/2022,ARM 275349/22
Xanxerê,PASSOS MAIA,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275348/22
Xanxerê,PASSOS MAIA,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275347/22
Xanxerê,PONTE SERRADA,Residência,ARM - Armadilha,Armadilha,11/07/2022,ARM 275346/22
Xanxerê,VARGEÃO,Residência,ARM - Armadilha,Armadilha,20/07/2022,ARM 275345/22
Xanxerê,LAJEADO GRANDE,Residência,ARM - Armadilha,Armadilha,22/07/2022,ARM 275344/22
Xanxerê,JUPIÁ,Residência,ARM - Armadilha,Armadilha,15/07/2022,ARM 275343/22
Xanxerê,JUPIÁ,Outros,ARM - Armadilha,Armadilha,15/07/2022,ARM 275342/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275341/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275340/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275339/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275338/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275337/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275334/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275333/22
Araranguá,SOMBRIO,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275332/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275331/22
Araranguá,SOMBRIO,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275330/22
Itajaí,CAMBORIÚ,Residência,C - Depósitos Fixos,Investigação de Denúncia,27/07/2022,ID 275329/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275328/22
Araranguá,SOMBRIO,Outros,ARM - Armadilha,Armadilha,25/07/2022,ARM 275327/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,21/07/2022,ARM 275326/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275325/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275324/22
São José,SÃO JOSÉ,Outros,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,28/07/2022,LI+T 275323/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275322/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275321/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275320/22
São José,SÃO JOSÉ,Outros,C - Depósitos Fixos,Levantamento de Indice + Tratamento,28/07/2022,LI+T 275319/22
Chapecó,PALMITOS,Outros,ARM - Armadilha,Armadilha,27/07/2022,ARM 275318/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275317/22
Chapecó,PALMITOS,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275316/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275315/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275314/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275313/22
São José,SÃO JOSÉ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/07/2022,PE 275312/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275311/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275310/22
Araranguá,SOMBRIO,Residência,ARM - Armadilha,Armadilha,25/07/2022,ARM 275309/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275307/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275306/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,20/07/2022,ARM 275305/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275304/22
Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275303/22
Joinville,JOINVILLE,Residência,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,27/07/2022,ID 275302/22
Araranguá,SOMBRIO,Residência,ARM - Armadilha,Armadilha,25/07/2022,ARM 275301/22
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275300/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,20/07/2022,ARM 275299/22
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275298/22
Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,27/07/2022,ARM 275297/22
Araranguá,SOMBRIO,Residência,ARM - Armadilha,Armadilha,25/07/2022,ARM 275296/22
Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,20/07/2022,ARM 275295/22
Chapecó,UNIÃO DO OESTE,Outros,ARM - Armadilha,,27/07/2022,null 275294/22
Itajaí,ITAPEMA,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275293/22
Chapecó,UNIÃO DO OESTE,Residência,ARM - Armadilha,Armadilha,27/07/2022,ARM 275292/22
Araranguá,SOMBRIO,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275291/22
Itajaí,ITAPEMA,Outros,ARM - Armadilha,Armadilha,27/07/2022,ARM 275290/22
Araranguá,SOMBRIO,Residência,ARM - Armadilha,Armadilha,25/07/2022,ARM 275289/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275288/22
Itajaí,ITAPEMA,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275287/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,28/07/2022,ARM 275286/22
Araranguá,SOMBRIO,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275285/22
Itajaí,NAVEGANTES,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,28/07/2022,PE 275284/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275283/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275282/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275281/22
Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275280/22
Itajaí,ITAJAÍ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,26/07/2022,PE 275279/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275278/22
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275277/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275276/22
Itajaí,ITAJAÍ,Residência,ARM - Armadilha,Armadilha,25/07/2022,ARM 275275/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275274/22
Itajaí,ITAJAÍ,Residência,ARM - Armadilha,Armadilha,25/07/2022,ARM 275273/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,28/07/2022,ARM 275272/22
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275271/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275270/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,28/07/2022,ARM 275269/22
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275268/22
Itajaí,PORTO BELO,Ponto Estratégico,E - Depósitos naturais,Investigação de Denúncia,28/07/2022,ID 275267/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275266/22
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275265/22
Itajaí,ITAJAÍ,Residência,ARM - Armadilha,Armadilha,25/07/2022,ARM 275264/22
Itajaí,PORTO BELO,Ponto Estratégico,C - Depósitos Fixos,Investigação de Denúncia,28/07/2022,ID 275263/22
Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,28/07/2022,ARM 275262/22
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,25/07/2022,ARM 275261/22
Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,28/07/2022,ARM 275260/22
Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,27/07/2022,ARM 275259/22
