Semana,ano_epi,SE,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2022-01-09,2022,2,8.63362,14.322421,13.0390625,0.85795456,8.821614,1.025463,97.59135,7.620471,1.7274306,8.211914,34.05,80.2225,9.197917,19.612368,9.753725,76.88971,10.441106
2022-01-16,2022,3,14.6702585,19.624008,30.58672,26.349432,2.2760417,38.085648,6.389423,12.917572,11.532986,27.769531,18.980556,8.2825,6.498264,37.40492,32.854305,17.67647,12.686298
2022-01-23,2022,4,33.1875,43.229168,48.847656,57.24432,56.43099,28.229166,44.365383,24.831522,55.779514,27.449219,38.080555,100.4075,34.37847,66.618355,31.259106,72.599266,35.215145
2022-01-30,2022,5,35.34698,10.654762,43.925,11.295455,24.963541,8.543982,7.889423,15.633152,9.30382,33.16504,9.013889,26.5075,28.395834,12.339096,16.060844,10.577206,34.05529
2022-02-06,2022,6,5.99569,3.205357,4.1023436,7.056818,0.65755206,2.8935184,1.8701923,5.4393115,1.9357638,5.114258,0.48194444,9.7325,1.8454862,0.71077126,3.7595198,1.9411764,9.777644
2022-02-13,2022,7,4.840517,9.823413,18.959375,9.838068,0.13541667,10.710649,16.557692,18.528986,7.8559027,7.4335938,8.663889,34.2275,0.5277778,18.805185,12.844371,27.55147,2.0697114
2022-02-20,2022,8,23.75,16.25397,20.346874,13.173295,60.1263,12.1875,14.649038,20.705616,16.07118,23.330078,17.936111,36.6,40.819443,22.031916,27.89528,37.441177,28.995192
2022-02-27,2022,9,26.846983,26.287699,14.736719,36.727272,24.164062,20.761574,30.110577,44.250904,39.18403,19.54004,27.015278,56.8925,23.0625,43.847073,27.012417,32.48897,24.805288
2022-03-06,2022,10,50.568966,43.401787,39.078125,88.71875,55.746094,107.576385,55.701923,57.625904,91.52257,47.152344,65.07083,69.52,45.498264,33.390957,54.089405,63.713234,48.51082
2022-03-13,2022,11,50.32112,32.927578,78.046875,45.863636,30.639322,47.45602,43.22596,40.280796,81.85243,91.2041,36.479168,81.7525,44.210068,75.03723,43.05546,84.19118,45.353367
2022-03-20,2022,12,93.418106,19.553572,58.241405,36.676136,130.75911,38.45602,34.85096,17.257246,31.458334,88.87012,28.765278,65.5125,125.88368,41.715427,49.269867,55.16544,123.640625
2022-03-27,2022,13,14.375,10.833333,11.404688,22.071022,17.394531,29.594908,43.89423,25.571558,27.484375,17.55957,25.5375,80.2125,19.779514,23.696144,21.64735,55.860294,18.445913
2022-04-03,2022,14,85.38577,17.354166,42.889843,43.522728,84.70573,62.208332,13.192307,11.759964,25.421875,71.96387,13.483334,20.385,107.798615,39.313164,57.88245,16.338236,101.342545
2022-04-10,2022,15,48.081898,15.652778,33.0875,12.332386,77.77604,6.685185,21.461538,15.629529,19.887154,42.467773,22.018055,37.72,64.5816,32.457447,16.956125,30.621323,60.10096
2022-04-17,2022,16,61.53448,16.142857,37.773438,1.6477273,70.75651,2.0462964,9.942307,4.6041665,1.2361112,51.246094,16.595833,27.4275,87.05729,42.335106,11.336507,24.047794,81.76923
2022-04-24,2022,17,23.993534,4.171627,3.8507812,7.1392045,18.583334,8.048611,7.0048075,10.848732,5.3402777,16.109375,4.891667,5.6075,18.300346,0.9900266,14.067881,4.845588,13.911057
2022-05-01,2022,18,109.52155,158.62302,155.20157,189.41193,69.74479,108.46991,125.59615,155.89131,217.46355,152.54492,129.92917,108.16,89.27604,102.727394,178.35886,114.49632,114.09736
2022-05-08,2022,19,9.327586,4.2440476,8.498438,2.5625,11.296875,4.8333335,4.826923,3.6105072,1.6944444,10.316406,3.1722221,7.93,10.666667,6.554521,5.6134105,5.0735292,12.987981
